Indicator ID,WB Code,Indicator,Pillar,Direction,ISO3,Country,Year,Value,Unit,ObservationStatus,Decimals,SourceLastUpdated,RetrievedAt
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,FRA,France,2024,99.7127014746794,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,FRA,France,2023,99.7084324009763,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,FRA,France,2022,99.7041457501002,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,FRA,France,2021,99.6447071710634,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,FRA,France,2020,99.5097851912799,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,FRA,France,2019,99.3757382183462,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,FRA,France,2018,99.2425574566239,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,PYF,French Polynesia,2024,90.448717948718,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,PYF,French Polynesia,2023,90.448717948718,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,PYF,French Polynesia,2022,90.448717948718,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,PYF,French Polynesia,2021,90.448717948718,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,PYF,French Polynesia,2020,90.448717948718,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,PYF,French Polynesia,2019,90.448717948718,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,PYF,French Polynesia,2018,90.448717948718,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GMB,"Gambia, The",2024,48.1790034938582,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GMB,"Gambia, The",2023,47.7190495079164,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GMB,"Gambia, The",2022,47.2527699535092,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GMB,"Gambia, The",2021,46.6814287891959,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GMB,"Gambia, The",2020,45.486855632039,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GMB,"Gambia, The",2019,44.2756354496986,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GMB,"Gambia, The",2018,43.0731979106053,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GEO,Georgia,2024,70.526609726787,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GEO,Georgia,2023,70.2560405766378,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GEO,Georgia,2022,69.9874019271651,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GEO,Georgia,2021,69.7207124579763,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GEO,Georgia,2020,69.4564535798621,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GEO,Georgia,2019,69.082537444061,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GEO,Georgia,2018,67.9717478712899,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,DEU,Germany,2024,99.9172979459354,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,DEU,Germany,2023,99.9168282325382,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,DEU,Germany,2022,99.9164105070546,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,DEU,Germany,2021,99.9160407682468,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,DEU,Germany,2020,99.9126487140159,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,DEU,Germany,2019,99.9093443706997,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,DEU,Germany,2018,99.9061174216376,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GHA,Ghana,2024,42.9413892027374,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GHA,Ghana,2023,41.5409857140439,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GHA,Ghana,2022,40.1638456005242,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GHA,Ghana,2021,38.786292222311,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GHA,Ghana,2020,37.4227223895072,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GHA,Ghana,2019,36.0733638378729,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GHA,Ghana,2018,34.7388460301032,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GIB,Gibraltar,2024,100.0,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GIB,Gibraltar,2023,100.0,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GIB,Gibraltar,2022,100.0,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GIB,Gibraltar,2021,100.0,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GIB,Gibraltar,2020,100.0,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GIB,Gibraltar,2019,100.0,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GIB,Gibraltar,2018,100.0,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GRC,Greece,2024,96.6861554835288,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GRC,Greece,2023,96.881822442758,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GRC,Greece,2022,97.077493639352,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GRC,Greece,2021,97.2731639808381,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GRC,Greece,2020,97.4688325507425,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GRC,Greece,2019,97.6645004468966,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GRC,Greece,2018,97.8601775655047,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GUM,Guam,2024,93.9971537831548,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GUM,Guam,2023,95.0744818385448,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GUM,Guam,2022,96.1518098939353,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GUM,Guam,2021,97.2266625078406,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GUM,Guam,2020,98.3014602644754,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GUM,Guam,2019,98.4557394601946,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GUM,Guam,2018,98.5139292608282,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GTM,Guatemala,2024,48.7871950677385,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GTM,Guatemala,2023,48.8769788491501,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GTM,Guatemala,2022,48.9617404208088,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GTM,Guatemala,2021,49.0416367545043,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GTM,Guatemala,2020,49.1169771186669,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GTM,Guatemala,2019,49.1879900942265,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GTM,Guatemala,2018,49.2549105362855,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GNB,Guinea-Bissau,2024,23.9850167901073,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GNB,Guinea-Bissau,2023,23.8895352074617,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GNB,Guinea-Bissau,2022,23.7944999344998,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GNB,Guinea-Bissau,2021,23.6996889837226,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GNB,Guinea-Bissau,2020,23.440122137749,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GNB,Guinea-Bissau,2019,23.1761675491536,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GNB,Guinea-Bissau,2018,22.9080958026933,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GUY,Guyana,2024,67.1744374324054,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GUY,Guyana,2023,67.1556536157397,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GUY,Guyana,2022,67.1385791426125,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GUY,Guyana,2021,66.9098836794809,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GUY,Guyana,2020,66.6823913645701,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GUY,Guyana,2019,66.4561957606586,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,GUY,Guyana,2018,66.2313889036287,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,HND,Honduras,2024,65.5162211788382,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,HND,Honduras,2023,65.1953154485534,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,HND,Honduras,2022,64.8354617771336,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,HND,Honduras,2021,64.4343341684081,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,HND,Honduras,2020,64.0239281652442,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,HND,Honduras,2019,63.6092641889516,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,HND,Honduras,2018,63.1906427532202,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,HKG,"Hong Kong SAR, China",2024,100.0,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,HKG,"Hong Kong SAR, China",2023,100.0,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,HKG,"Hong Kong SAR, China",2022,100.0,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,HKG,"Hong Kong SAR, China",2021,100.0,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,HKG,"Hong Kong SAR, China",2020,100.0,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,HKG,"Hong Kong SAR, China",2019,99.9877564110667,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,HKG,"Hong Kong SAR, China",2018,99.920316782357,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,HUN,Hungary,2024,100.0,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,HUN,Hungary,2023,100.0,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,HUN,Hungary,2022,99.6589320571195,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,HUN,Hungary,2021,98.5310080568994,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,HUN,Hungary,2020,97.2050754126457,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,HUN,Hungary,2019,95.8452164329616,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,HUN,Hungary,2018,94.4862820001029,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,ISL,Iceland,2024,100.0,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,ISL,Iceland,2023,100.0,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,ISL,Iceland,2022,99.9999992337629,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,ISL,Iceland,2021,100.0,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,ISL,Iceland,2020,99.9999964455788,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,ISL,Iceland,2019,99.9999970387712,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,ISL,Iceland,2018,99.7891499159749,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IND,India,2024,76.4421942140842,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IND,India,2023,74.7331217386926,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IND,India,2022,73.0266809621397,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IND,India,2021,71.3240226487586,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IND,India,2020,69.6259050057647,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IND,India,2019,67.9333667144175,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IND,India,2018,66.2471046550041,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IDN,Indonesia,2024,30.4609773643609,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IDN,Indonesia,2023,30.3958763265858,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IDN,Indonesia,2022,30.3301592429051,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IDN,Indonesia,2021,30.0516999151498,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IDN,Indonesia,2020,29.7707624688186,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IDN,Indonesia,2019,29.4871087619976,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IDN,Indonesia,2018,29.2010349952374,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IRN,"Iran, Islamic Rep.",2024,94.4122052108484,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IRN,"Iran, Islamic Rep.",2023,94.2896157590203,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IRN,"Iran, Islamic Rep.",2022,94.1639395882777,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IRN,"Iran, Islamic Rep.",2021,94.0348515722991,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IRN,"Iran, Islamic Rep.",2020,93.9025285065337,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IRN,"Iran, Islamic Rep.",2019,93.7666082149318,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IRN,"Iran, Islamic Rep.",2018,93.6271990770832,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IRQ,Iraq,2024,59.8272461307615,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IRQ,Iraq,2023,59.784174228685,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IRQ,Iraq,2022,59.7426308879855,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IRQ,Iraq,2021,59.7027840073918,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IRQ,Iraq,2020,59.664460620832,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IRQ,Iraq,2019,59.3566297860522,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IRQ,Iraq,2018,58.876573508811,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IRL,Ireland,2024,96.1250111631294,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IRL,Ireland,2023,95.6265995419887,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IRL,Ireland,2022,95.1339726452281,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IRL,Ireland,2021,94.6467716600951,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IRL,Ireland,2020,94.1646240749462,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IRL,Ireland,2019,93.6872195062839,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IRL,Ireland,2018,93.114008663692,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IMN,Isle of Man,2024,99.9105964912281,,,0,2026-07-13,2026-08-20 16:40:34.902
WATER_ACCESS,SH.H2O.SMDW.ZS,People using safely managed drinking water services,Water Need,LOW,IMN,Isle of Man,2023,99.9229122807018,,,0,2026-07-13,2026-08-20 16:40:34.902
